Wall time,Step,Value
1593686278.9830968,0,15.098976135253906
1593686290.0799205,1,14.747941970825195
1593686301.1634605,2,13.857518196105957
1593686312.3599098,3,14.636219024658203
1593686330.6022217,4,12.780823707580566
1593686353.8352754,5,12.648107528686523
1593686365.2742627,6,12.426697731018066
1593686376.4057145,7,12.27940845489502
1593686388.7673557,8,15.720426559448242
1593686406.236567,9,13.902217864990234
1593686429.329555,10,14.271952629089355
1593686448.5527945,11,13.257413864135742
1593686463.3303769,12,11.350770950317383
1593686478.0725217,13,12.471179008483887
1593686492.8098507,14,11.042230606079102
1593686507.5840595,15,12.318021774291992
1593686522.3327134,16,10.958768844604492
1593686537.0729103,17,11.129337310791016
1593686551.8511877,18,11.95758056640625
1593686566.6008012,19,11.077811241149902
1593686582.4838471,20,10.992480278015137
1593686598.4551303,21,10.698925971984863
1593686614.382322,22,10.242409706115723
1593686629.0823574,23,11.065630912780762
1593686643.8032908,24,10.27234935760498
1593686658.4955654,25,10.143335342407227
1593686673.2275457,26,10.367566108703613
1593686687.9233818,27,10.202177047729492
1593686702.6369302,28,10.434867858886719
1593686717.374315,29,10.226463317871094
1593686732.0621543,30,9.850088119506836
1593686746.7567525,31,10.026426315307617
1593686761.4501421,32,10.61878776550293
1593686776.1982207,33,10.13535213470459
1593686790.9407387,34,9.662842750549316
1593686805.648808,35,9.60503101348877
1593686820.3715749,36,9.313467979431152
1593686835.1263015,37,9.318870544433594
1593686850.7222226,38,10.008157730102539
1593686865.4583328,39,9.090940475463867
1593686880.166385,40,9.118367195129395
1593686894.8990989,41,8.988813400268555
1593686909.5956516,42,9.150054931640625
1593686924.282246,43,8.895917892456055
1593686938.988534,44,8.902314186096191
1593686953.6876116,45,9.861311912536621
1593686968.7475913,46,8.949796676635742
1593686983.439347,47,10.108080863952637
1593686998.1500823,48,8.994405746459961
1593687012.8470228,49,8.920536994934082
1593687027.524745,50,8.645901679992676
1593687042.206313,51,8.78941535949707
1593687056.922294,52,8.912904739379883
1593687071.6329587,53,8.553292274475098
1593687086.3181603,54,9.258220672607422
1593687101.009089,55,8.483457565307617
1593687115.7302,56,8.804240226745605
1593687130.4434073,57,8.445525169372559
1593687145.1475391,58,8.582762718200684
1593687159.859243,59,8.390050888061523
1593687174.5478628,60,9.583253860473633
1593687189.274146,61,8.310781478881836
1593687203.9633079,62,8.405439376831055
1593687218.6805186,63,8.742544174194336
1593687233.357537,64,8.856705665588379
1593687248.0743375,65,8.205958366394043
1593687262.7703247,66,8.694092750549316
1593687277.492416,67,8.212106704711914
1593687292.1744595,68,8.376068115234375
1593687306.8934531,69,8.106812477111816
1593687321.5990548,70,8.030940055847168
1593687336.623671,71,8.151589393615723
1593687352.6674712,72,7.9806060791015625
1593687367.398311,73,8.099337577819824
1593687382.1422966,74,7.917497158050537
1593687396.8572602,75,7.923856735229492
1593687411.5740662,76,8.222064018249512
1593687426.2984104,77,7.972399711608887
1593687441.0476944,78,7.9817585945129395
1593687455.7751935,79,7.924307823181152
1593687470.475493,80,7.8424201011657715
1593687485.1781967,81,7.916883945465088
1593687499.9419322,82,7.824817180633545
1593687514.6350887,83,7.86094856262207
1593687529.3154838,84,7.780853271484375
1593687544.0408225,85,7.925128936767578
1593687558.7406967,86,7.767265796661377
1593687573.4476242,87,7.716468334197998
1593687588.1556144,88,7.766036033630371
1593687602.9077768,89,7.803980827331543
1593687617.6247437,90,7.8467559814453125
1593687632.356548,91,7.729549884796143
1593687647.0635383,92,7.7129645347595215
1593687661.8109198,93,7.6682515144348145
1593687676.9989574,94,7.679650783538818
1593687692.8355055,95,7.632300853729248
1593687708.6908693,96,7.598215579986572
1593687724.58658,97,7.5789570808410645
1593687739.2926533,98,7.600759983062744
1593687753.9982696,99,7.560183525085449
1593687768.725214,100,7.550448417663574
1593687783.4411612,101,7.616460800170898
1593687798.1348367,102,7.550606727600098
1593687812.831701,103,7.520854949951172
1593687827.5751452,104,7.558008670806885
1593687842.2934127,105,7.581617832183838
1593687857.0269518,106,7.550060749053955
1593687871.804739,107,7.50435209274292
1593687886.595693,108,7.5274786949157715
1593687901.359736,109,7.620622158050537
1593687916.0703263,110,7.581878662109375
1593687930.7743728,111,7.449804306030273
1593687945.5212343,112,7.495116710662842
1593687960.2183309,113,7.481186866760254
1593687974.910267,114,7.4596734046936035
1593687989.6233747,115,7.485612392425537
1593688004.3207288,116,7.463273525238037
1593688019.0064158,117,7.44005823135376
1593688033.6935284,118,7.468624114990234
1593688048.4023085,119,7.448474884033203
1593688063.1115696,120,7.461368560791016
1593688077.815569,121,7.453524589538574
1593688092.5293071,122,7.443503379821777
1593688107.2606897,123,7.393441200256348
1593688121.9606175,124,7.431618690490723
1593688136.6479332,125,7.470386981964111
1593688151.378085,126,7.428783416748047
1593688166.0574236,127,7.41025972366333
1593688180.7343616,128,7.391590595245361
1593688195.4120164,129,7.435820579528809
1593688210.1439617,130,7.403590679168701
1593688224.8277917,131,7.381149768829346
1593688239.51518,132,7.439657688140869
1593688254.2037158,133,7.4169182777404785
1593688268.9342473,134,7.375377178192139
1593688283.6294272,135,7.388108253479004
1593688298.3354855,136,7.415832042694092
1593688313.0185812,137,7.3454766273498535
1593688327.7356932,138,7.365828990936279
1593688342.4073224,139,7.381339073181152
1593688357.070838,140,7.392678260803223
1593688371.773748,141,7.395442485809326
1593688386.4514704,142,7.381925106048584
1593688401.135362,143,7.366693019866943
1593688417.0715132,144,7.37010383605957
1593688431.7965276,145,7.35238790512085
1593688446.4997911,146,7.36611795425415
1593688461.2223608,147,7.332849025726318
1593688475.961461,148,7.369958877563477
1593688490.7095773,149,7.339105129241943
1593688505.3910384,150,7.355721950531006
1593688520.1183555,151,7.3567423820495605
1593688534.8405938,152,7.352397918701172
1593688549.5796218,153,7.33653450012207
1593688564.304748,154,7.3341569900512695
1593688579.0064898,155,7.368250370025635
1593688593.7157779,156,7.356209754943848
1593688608.4277976,157,7.343714237213135
1593688623.123066,158,7.346081256866455
1593688637.8223467,159,7.319231033325195
1593688652.566358,160,7.3418288230896
1593688667.2726328,161,7.360714435577393
1593688681.9891527,162,7.328568935394287
1593688696.7272465,163,7.349184989929199
1593688711.4942617,164,7.333532810211182
1593688726.2276192,165,7.350907325744629
1593688740.937122,166,7.357353210449219
1593688755.6783724,167,7.336986541748047
1593688770.4359562,168,7.326802730560303
1593688786.3889062,169,7.329204082489014
1593688802.2423701,170,7.386883735656738
1593688818.099881,171,7.340871334075928
1593688833.9318986,172,7.324381351470947
1593688849.766199,173,7.362594127655029
1593688865.6535084,174,7.334825038909912
1593688881.5461984,175,7.328001022338867
1593688897.3715274,176,7.317561626434326
1593688913.2197757,177,7.360978603363037
1593688929.0811806,178,7.329080104827881
1593688944.9581316,179,7.383080005645752
1593688960.8000686,180,7.332735061645508
1593688976.6516008,181,7.347139835357666
1593688992.4942594,182,7.317058563232422
1593689008.3719895,183,7.322003364562988
1593689024.2126966,184,7.305484294891357
1593689040.0558958,185,7.315385818481445
1593689055.9732144,186,7.312132835388184
1593689071.8432763,187,7.331184387207031
1593689087.6634157,188,7.345300674438477
1593689103.0581348,189,7.309356212615967
1593689117.7810802,190,7.323928356170654
1593689132.4823532,191,7.349903106689453
1593689147.1852238,192,7.309250354766846
1593689161.8831758,193,7.331566333770752
1593689176.6053815,194,7.339233875274658
1593689191.2846138,195,7.320266246795654
1593689205.9703276,196,7.329514980316162
1593689220.6970384,197,7.305173873901367
1593689235.392601,198,7.319189071655273
1593689250.0791268,199,7.329431056976318
1593689264.7773244,200,7.304124355316162
1593689279.4830728,201,7.320340156555176
1593689294.2068756,202,7.312836647033691
1593689308.9230597,203,7.300412654876709
1593689323.7317739,204,7.305943489074707
1593689338.5503042,205,7.301733016967773
1593689353.2726734,206,7.3396453857421875
1593689367.9661968,207,7.310057640075684
1593689382.6805882,208,7.316042900085449
1593689397.4062972,209,7.320229530334473
1593689412.112719,210,7.294020175933838
1593689426.8134196,211,7.313765048980713
1593689441.5421963,212,7.372610092163086
1593689456.2235742,213,7.331080913543701
1593689470.9367573,214,7.327431678771973
1593689485.6551678,215,7.344810485839844
1593689500.4102557,216,7.320132255554199
1593689515.3986876,217,7.320545196533203
1593689530.1172073,218,7.301675796508789
1593689544.8234239,219,7.3310465812683105
1593689559.5447373,220,7.29951810836792
1593689574.2436116,221,7.3150177001953125
1593689588.9295735,222,7.321475028991699
1593689603.654338,223,7.338059902191162
1593689618.3846192,224,7.3062920570373535
1593689633.0775924,225,7.312527179718018
1593689647.782821,226,7.329634666442871
1593689662.5126326,227,7.3076171875
1593689677.2105935,228,7.311338901519775
1593689691.8983238,229,7.318415641784668
1593689706.5835862,230,7.377743721008301
1593689721.2914696,231,7.2942657470703125
1593689735.9714108,232,7.304227352142334
1593689750.650261,233,7.310122013092041
1593689765.3693113,234,7.298521041870117
1593689780.0926697,235,7.330949306488037
1593689795.9263923,236,7.3072614669799805
1593689811.7686775,237,7.303426742553711
1593689827.6248572,238,7.357950210571289
1593689843.484766,239,7.342812538146973
1593689859.3303826,240,7.33281135559082
1593689875.1863327,241,7.310610294342041
1593689889.9354563,242,7.291861057281494
1593689904.6302023,243,7.31937837600708
1593689919.3268895,244,7.302635192871094
1593689934.0223246,245,7.300165176391602
1593689948.7743955,246,7.299829959869385
1593689963.4613633,247,7.307826995849609
1593689978.154172,248,7.297031879425049
1593689992.8343108,249,7.302257061004639
1593690007.5574973,250,7.3028082847595215
1593690022.248555,251,7.303595542907715
1593690036.9317832,252,7.298640727996826
1593690051.6315756,253,7.3162431716918945
