Wall time,Step,Value
1592437122.6490266,0,0.800000011920929
1592437316.558382,1,1.0
1592437517.3649862,2,1.399999976158142
1592437721.1532269,3,3.5
1592437927.449961,4,2.700000047683716
1592438140.367025,5,3.0999999046325684
1592438345.1544423,6,1.7000000476837158
1592438556.3473473,7,3.5999999046325684
1592438777.0891757,8,10.199999809265137
1592438992.9472735,9,7.0
1592439215.6090868,10,5.099999904632568
1592439430.9222069,11,9.699999809265137
1592439655.45589,12,9.399999618530273
1592439890.3504095,13,9.300000190734863
1592440133.0967007,14,14.5
1592440364.074244,15,6.599999904632568
1592440605.3709302,16,17.0
1592440844.5684848,17,33.79999923706055
1592441084.5305367,18,22.799999237060547
1592441322.9565082,19,21.200000762939453
1592441565.6349316,20,43.099998474121094
1592441811.2218592,21,51.5
1592442056.0677943,22,52.900001525878906
1592442304.1661873,23,41.099998474121094
1592442559.9561987,24,36.29999923706055
1592442816.478818,25,72.80000305175781
1592443076.0378857,26,54.5
1592443331.043845,27,65.80000305175781
1592443599.1469922,28,70.5999984741211
1592443860.1333373,29,103.5999984741211
1592444127.6115355,30,65.5
1592444393.9991584,31,78.19999694824219
1592444658.746846,32,99.0
1592444930.8758595,33,88.30000305175781
1592445192.6654358,34,87.0999984741211
1592445467.2586536,35,66.69999694824219
1592445749.4062986,36,78.80000305175781
1592446025.9155006,37,138.60000610351562
1592446303.575782,38,99.4000015258789
1592446587.0722165,39,101.9000015258789
1592446875.4744902,40,81.80000305175781
1592447165.9934075,41,90.4000015258789
1592447456.5373602,42,83.4000015258789
1592447748.3482556,43,108.30000305175781
1592448039.9775593,44,53.900001525878906
1592448330.8108847,45,65.5999984741211
1592448619.4344976,46,64.5999984741211
1592448915.7995157,47,61.900001525878906
1592449221.0944476,48,71.69999694824219
1592449522.8691819,49,96.30000305175781
1592449809.9939811,50,87.9000015258789
1592450115.1300743,51,97.19999694824219
1592450412.7089643,52,93.4000015258789
1592450720.0040848,53,86.80000305175781
1592451012.5620892,54,76.4000015258789
1592451312.0814917,55,46.5
1592451613.2886207,56,142.39999389648438
1592451916.8577137,57,90.69999694824219
1592452199.4452305,58,117.4000015258789
1592452499.75056,59,109.30000305175781
1592452792.7965593,60,88.4000015258789
1592453091.8590908,61,109.0999984741211
1592453366.8684897,62,66.19999694824219
1592453666.2949753,63,81.0999984741211
1592453968.7148612,64,66.5
1592454267.475753,65,108.69999694824219
1592454560.3717473,66,87.0999984741211
1592454843.3811953,67,70.5
1592455142.3435996,68,70.9000015258789
1592455439.0792189,69,54.29999923706055
1592455716.501857,70,82.0999984741211
1592456011.6111643,71,83.9000015258789
1592456309.3836975,72,108.30000305175781
1592456601.4853287,73,73.19999694824219
1592456891.6289952,74,121.30000305175781
1592457176.8136206,75,83.19999694824219
1592457444.340921,76,89.69999694824219
1592457730.0951643,77,84.0999984741211
1592458014.3661215,78,99.30000305175781
1592458316.8827696,79,98.0999984741211
1592458610.639852,80,112.30000305175781
1592458905.0444708,81,102.4000015258789
1592459192.7340887,82,88.5999984741211
1592459487.8161817,83,92.30000305175781
1592459777.6946416,84,119.19999694824219
1592460069.3242054,85,137.10000610351562
1592460360.732827,86,132.1999969482422
1592460663.4731236,87,123.4000015258789
1592460956.80436,88,128.39999389648438
1592461253.0013847,89,129.0
1592461534.0086184,90,71.19999694824219
1592461832.7642558,91,127.30000305175781
1592462132.0923822,92,142.0
1592462424.247782,93,62.29999923706055
1592462718.167009,94,147.60000610351562
1592463024.24599,95,99.0
1592463313.5701427,96,140.0
1592463595.8303277,97,125.5999984741211
1592463877.7980678,98,141.8000030517578
1592464159.2134674,99,99.0999984741211
1592464444.9237423,100,143.39999389648438
