Wall time,Step,Value
1592022852.8163419,0,0.8333333134651184
1592023124.3194637,1,3.0
1592023418.8029776,2,0.0
1592023709.4374404,3,2.3333332538604736
1592024005.9433367,4,2.0
1592024363.3148894,5,2.6666667461395264
1592024660.2075458,6,4.5
1592024991.0413396,7,0.5
1592025351.790964,8,5.666666507720947
1592025669.1384845,9,5.5
1592026020.568513,10,3.6666667461395264
1592026376.4122343,11,0.6666666865348816
1592026696.082235,12,6.0
1592027006.127599,13,7.166666507720947
1592027382.4060836,14,0.5
1592027737.0411875,15,8.333333015441895
1592028062.9841673,16,7.0
1592028410.1452534,17,6.666666507720947
1592028788.0115983,18,2.6666667461395264
1592029120.4370382,19,6.333333492279053
1592029484.4697554,20,10.333333015441895
1592029836.908133,21,5.5
1592030216.6853814,22,2.6666667461395264
1592030648.2525766,23,7.333333492279053
1592031012.8372114,24,9.333333015441895
1592031426.3805983,25,6.333333492279053
1592031795.4701838,26,11.166666984558105
1592032175.6752765,27,5.166666507720947
1592032607.117193,28,8.333333015441895
1592032977.3625183,29,13.333333015441895
1592033380.348161,30,9.0
1592033823.6820946,31,8.0
1592034266.9297438,32,15.166666984558105
1592034680.7178144,33,6.666666507720947
1592035126.1771822,34,8.666666984558105
1592035598.0388827,35,7.833333492279053
1592036069.5612023,36,8.166666984558105
1592036415.6928957,37,20.33333396911621
1592036818.3979144,38,14.166666984558105
1592037206.9095757,39,10.666666984558105
1592037644.5442374,40,11.0
1592038070.8550906,41,14.833333015441895
1592038503.1635187,42,9.166666984558105
1592038924.7137558,43,6.5
1592039331.9163344,44,21.66666603088379
1592039771.7765498,45,17.0
1592040191.799959,46,20.5
1592040599.175863,47,12.833333015441895
1592041024.8690794,48,25.83333396911621
1592041414.003189,49,31.66666603088379
1592041838.920462,50,20.5
1592042239.9040897,51,19.83333396911621
1592042671.4393446,52,28.5
1592043077.49907,53,11.666666984558105
1592043470.7244227,54,34.16666793823242
1592043883.4699416,55,43.33333206176758
1592044275.0060112,56,37.66666793823242
1592044675.5084345,57,35.33333206176758
1592045094.841965,58,30.33333396911621
1592045511.73934,59,45.5
1592045888.8951123,60,31.83333396911621
1592046269.8279345,61,46.0
1592046674.8344548,62,66.33333587646484
1592047094.4385414,63,30.0
1592047467.1572301,64,39.83333206176758
1592047879.112438,65,35.0
1592048293.6632168,66,43.33333206176758
1592048694.6936734,67,40.66666793823242
1592049061.0468128,68,44.0
1592049450.678786,69,63.16666793823242
1592049845.444657,70,50.33333206176758
1592050112.783146,71,57.66666793823242
1592050413.08516,72,73.5
1592050687.8616211,73,37.0
1592050934.5023966,74,79.66666412353516
1592051221.0889494,75,61.16666793823242
1592051481.1407957,76,62.83333206176758
1592051742.3017075,77,80.16666412353516
1592052001.3409493,78,60.33333206176758
1592052263.7587318,79,53.16666793823242
1592052508.2043283,80,97.66666412353516
1592052817.5169282,81,80.33333587646484
1592053203.1137002,82,56.16666793823242
1592053543.3301682,83,36.16666793823242
1592053857.057389,84,82.5
1592054214.545245,85,29.0
1592054562.6542501,86,53.16666793823242
1592054898.5249255,87,73.5
1592055224.0072908,88,73.83333587646484
1592055561.6914668,89,68.5
1592055897.6393657,90,34.66666793823242
1592056242.4801006,91,71.83333587646484
1592056567.822247,92,29.0
1592056920.790283,93,47.0
1592057236.9393926,94,44.66666793823242
1592057561.795936,95,87.5
1592057940.9011583,96,81.66666412353516
1592058269.7791321,97,59.5
1592058608.6124759,98,100.5
1592058934.461415,99,54.33333206176758
1592059269.33797,100,51.66666793823242
1592059532.1195307,101,66.0
1592059769.564742,102,74.66666412353516
1592060032.9892635,103,64.5
1592060257.1923876,104,18.83333396911621
1592060495.4204557,105,87.83333587646484
1592060736.4425392,106,35.0
1592060965.4139438,107,34.5
1592061231.9565861,108,66.83333587646484
1592061477.3484013,109,39.16666793823242
1592061708.7916646,110,89.66666412353516
1592061953.128953,111,93.0
1592062220.9975753,112,31.66666603088379
1592062496.4988866,113,85.5
1592062735.4798589,114,77.0
1592062956.4336796,115,88.66666412353516
1592063183.522468,116,47.33333206176758
1592063412.2067294,117,83.33333587646484
1592063637.7184587,118,65.0
1592063864.7921617,119,86.33333587646484
1592064089.366674,120,55.33333206176758
1592064322.943958,121,91.83333587646484
1592064555.349267,122,94.83333587646484
1592064790.005479,123,63.16666793823242
1592065019.8637624,124,58.5
1592065245.8279934,125,74.5
1592065475.9907444,126,72.33333587646484
1592065700.023532,127,82.16666412353516
1592065915.8315592,128,62.33333206176758
1592066121.209786,129,67.0
1592066336.5638618,130,64.33333587646484
1592066559.734354,131,97.33333587646484
1592066786.5902662,132,55.0
1592067014.2366397,133,78.33333587646484
1592067242.3468993,134,78.16666412353516
1592067461.0017667,135,57.0
1592067679.9825783,136,75.83333587646484
1592067899.6300871,137,99.83333587646484
1592068113.0047321,138,79.5
1592068340.8848014,139,41.0
1592068575.6193075,140,73.0
1592068800.420771,141,81.33333587646484
1592069034.2952917,142,51.16666793823242
1592069257.718409,143,72.16666412353516
1592069466.7330704,144,69.16666412353516
1592069690.3279672,145,45.16666793823242
1592069905.1007688,146,84.66666412353516
1592070117.5444605,147,81.33333587646484
1592070347.292237,148,89.5
1592070555.4951322,149,49.66666793823242
1592070785.2819533,150,51.0
1592071002.2943153,151,46.16666793823242
1592071271.8613286,152,38.66666793823242
1592071489.3850682,153,93.33333587646484
1592071716.499479,154,61.5
1592071929.3937283,155,81.5
1592072145.1174293,156,72.0
1592072357.4972706,157,25.16666603088379
1592072571.2480876,158,45.16666793823242
1592072783.669942,159,84.0
1592073002.640588,160,71.66666412353516
1592073222.6590948,161,81.66666412353516
1592073451.918127,162,41.83333206176758
1592073654.9336457,163,65.5
1592073872.4080482,164,67.33333587646484
1592074083.055617,165,72.0
1592074309.537395,166,62.5
1592074524.8187099,167,42.83333206176758
1592074754.633798,168,61.0
1592074976.2704117,169,9.5
1592075189.7878594,170,70.33333587646484
1592075413.9475234,171,77.16666412353516
1592075639.906688,172,47.66666793823242
1592075847.3326936,173,67.5
1592076071.6482167,174,83.33333587646484
1592076280.0504606,175,92.0
1592076509.684699,176,84.66666412353516
1592076719.4511583,177,57.16666793823242
1592076939.327897,178,69.66666412353516
