Wall time,Step,Value
1592361479.4079955,0,0.5
1592361690.4330447,1,0.5
1592361907.4795053,2,2.9000000953674316
1592362127.9947228,3,2.799999952316284
1592362348.1608183,4,3.0999999046325684
1592362570.3088238,5,1.600000023841858
1592362802.41092,6,3.0
1592363032.9698973,7,4.800000190734863
1592363265.0670252,8,6.699999809265137
1592363499.0719583,9,2.5
1592363739.7209926,10,4.800000190734863
1592363980.4993677,11,6.599999904632568
1592364223.6116521,12,15.399999618530273
1592364473.8300111,13,11.199999809265137
1592364726.338746,14,10.199999809265137
1592364976.5999615,15,9.100000381469727
1592365233.7552667,16,11.699999809265137
1592365500.108819,17,15.100000381469727
1592365761.8880565,18,14.5
1592366009.5516195,19,10.899999618530273
1592366250.990534,20,15.800000190734863
1592366497.2511067,21,15.5
1592366738.126828,22,13.600000381469727
1592366985.0304823,23,21.299999237060547
1592367234.0218976,24,22.200000762939453
1592367491.8237464,25,29.0
1592367744.4381669,26,12.0
1592368001.9813194,27,20.799999237060547
1592368264.2264254,28,33.400001525878906
1592368525.1094542,29,37.5
1592368792.5344832,30,35.400001525878906
1592369058.603986,31,47.29999923706055
1592369334.0403466,32,39.5
1592369613.3946643,33,56.099998474121094
1592369887.5075977,34,69.5999984741211
1592370162.043295,35,42.400001525878906
1592370441.6380634,36,52.20000076293945
1592370729.1233838,37,58.900001525878906
1592371017.2622693,38,61.5
1592371308.545109,39,106.19999694824219
1592371603.268333,40,94.69999694824219
1592371885.3506181,41,94.9000015258789
1592372182.1948602,42,105.0999984741211
1592372483.7170823,43,104.30000305175781
1592372785.9772003,44,101.4000015258789
1592373090.4402428,45,80.5
1592373389.5830073,46,118.80000305175781
1592373683.5743065,47,76.69999694824219
1592373997.2219973,48,126.69999694824219
1592374298.4147472,49,111.30000305175781
1592374602.9727156,50,107.9000015258789
1592374910.8846092,51,117.30000305175781
1592375199.0884607,52,116.0
1592375501.9289546,53,94.0
1592375790.6712756,54,107.4000015258789
1592376099.9167962,55,100.4000015258789
1592376396.9585323,56,115.5999984741211
1592376697.1445925,57,59.5
1592377005.0418348,58,135.8000030517578
1592377307.298658,59,115.9000015258789
1592377598.9595516,60,146.39999389648438
1592377906.8694963,61,95.0
1592378208.6953778,62,107.30000305175781
1592378494.4332893,63,104.9000015258789
1592378783.7371852,64,118.9000015258789
1592379062.7117655,65,128.8000030517578
1592379371.9670053,66,97.5999984741211
1592379664.1402676,67,134.89999389648438
1592379958.648084,68,111.80000305175781
1592380262.7842426,69,103.30000305175781
1592380548.2322192,70,96.5
1592380847.9712024,71,137.3000030517578
1592381158.5495114,72,80.30000305175781
1592381459.7618449,73,42.599998474121094
1592381759.8972783,74,86.5999984741211
1592382051.579324,75,84.0
1592382342.1105154,76,95.69999694824219
1592382624.1954045,77,105.9000015258789
1592382920.5080621,78,95.9000015258789
1592383208.0889997,79,109.69999694824219
1592383496.1596467,80,75.30000305175781
1592383799.5170677,81,114.69999694824219
1592384098.0805206,82,82.4000015258789
1592384399.8777428,83,79.69999694824219
1592384691.9260046,84,126.9000015258789
1592384981.5523248,85,121.69999694824219
1592385254.8938198,86,84.0999984741211
1592385554.0132644,87,88.4000015258789
1592385854.7154663,88,90.0
1592386154.361842,89,63.599998474121094
1592386435.804778,90,78.0
1592386737.3921452,91,90.69999694824219
1592387039.6976159,92,90.5
1592387319.6751015,93,31.5
1592387576.9371266,94,118.5
1592387867.7751062,95,134.89999389648438
1592388158.1892347,96,143.8000030517578
1592388436.1850972,97,55.5
1592388728.2359278,98,39.099998474121094
1592388998.5295577,99,141.8000030517578
1592389274.3330014,100,77.19999694824219
