Wall time,Step,Value
1593695376.589115,0,1.4350528717041016
1593695388.8162956,1,1.464769959449768
1593695401.3203623,2,1.3508636951446533
1593695413.718472,3,1.4747670888900757
1593695431.5809717,4,1.3573133945465088
1593695456.8688295,5,1.2954678535461426
1593695469.7964904,6,1.2887071371078491
1593695482.2225132,7,1.2839351892471313
1593695495.9457755,8,1.2524843215942383
1593695514.0170405,9,1.335968255996704
1593695538.6106348,10,1.2513154745101929
1593695559.1647577,11,1.2538068294525146
1593695575.2341511,12,1.1874500513076782
1593695591.307114,13,1.1989814043045044
1593695606.2518487,14,1.2232130765914917
1593695621.213284,15,1.5157032012939453
1593695636.1376138,16,1.167411208152771
1593695651.066183,17,1.197575569152832
1593695666.0311263,18,1.1762739419937134
1593695680.9541647,19,1.1622644662857056
1593695695.8654094,20,1.143918514251709
1593695710.7998672,21,1.1357547044754028
1593695725.766178,22,1.1163116693496704
1593695740.6758158,23,1.1211103200912476
1593695755.6047957,24,1.1617710590362549
1593695770.5548368,25,1.1176167726516724
1593695785.498167,26,1.1197589635849
1593695800.4133146,27,1.1817611455917358
1593695815.328595,28,1.0885878801345825
1593695830.2966838,29,1.1061681509017944
1593695845.2261655,30,1.1379787921905518
1593695860.1487966,31,1.0777575969696045
1593695875.0996425,32,1.132805347442627
1593695890.0654607,33,1.0676685571670532
1593695905.002179,34,1.0625462532043457
1593695919.927116,35,1.0860600471496582
1593695934.8501694,36,1.0728464126586914
1593695949.8349338,37,1.117474913597107
1593695964.7727733,38,1.0798778533935547
1593695979.6941578,39,1.0436137914657593
1593695994.5981548,40,1.046460509300232
1593696009.5630016,41,1.0444921255111694
1593696024.483797,42,1.0341147184371948
1593696039.4126546,43,1.0454193353652954
1593696054.3486805,44,1.031625747680664
1593696069.2974896,45,1.0498071908950806
1593696084.2197878,46,1.0239324569702148
1593696099.1460793,47,1.0222800970077515
1593696114.0892375,48,1.0376087427139282
1593696129.0121076,49,1.0452114343643188
1593696143.9154685,50,1.0212174654006958
1593696158.8381615,51,1.0099999904632568
1593696173.779534,52,1.006667971611023
1593696188.6887057,53,1.0069715976715088
1593696203.6037822,54,1.0124011039733887
1593696218.5123074,55,1.0163086652755737
1593696233.4661493,56,1.0035158395767212
1593696248.385633,57,0.9894372820854187
1593696263.3088648,58,1.0046687126159668
1593696278.26075,59,0.98711097240448
1593696293.1914177,60,1.0349425077438354
1593696308.1078494,61,0.9832844734191895
1593696323.2397404,62,0.9771790504455566
1593696339.3741841,63,0.988612949848175
1593696355.4443831,64,0.9806644320487976
1593696371.523191,65,1.0038785934448242
1593696387.576832,66,0.9690864086151123
1593696403.658879,67,0.9639869332313538
1593696419.7341917,68,0.9718401432037354
1593696435.7934282,69,0.963521420955658
1593696451.8742187,70,0.9652166962623596
1593696467.9974043,71,0.9593496322631836
1593696484.096127,72,0.9658549427986145
1593696500.1511035,73,0.9593422412872314
1593696516.2422287,74,0.9624302387237549
1593696532.2901847,75,0.9556108117103577
1593696548.3541903,76,0.9682193398475647
1593696564.3733993,77,0.9562913179397583
1593696580.4502046,78,0.9517467617988586
1593696595.4557066,79,0.9506656527519226
1593696610.4108775,80,0.9586926102638245
1593696625.3363743,81,0.9487443566322327
1593696640.3020558,82,0.9509803652763367
1593696655.2461588,83,0.9448661804199219
1593696670.2113612,84,0.9435387849807739
1593696685.2055864,85,0.9444072842597961
1593696700.1325352,86,0.9451972842216492
1593696715.0507767,87,0.9457719922065735
1593696729.9781797,88,0.9407778382301331
1593696744.9358525,89,0.939731776714325
1593696759.8740246,90,0.9394426941871643
1593696774.802312,91,0.9371599555015564
1593696789.7511652,92,0.9371927380561829
1593696805.6941636,93,0.9456925392150879
1593696821.7741675,94,0.9363083243370056
1593696836.722136,95,0.945164680480957
1593696851.6576138,96,0.9413646459579468
1593696866.6070316,97,0.9332647323608398
1593696881.5357919,98,0.9327711462974548
1593696896.454133,99,0.9307236671447754
1593696911.3965714,100,0.9364060759544373
1593696926.3247623,101,0.9311041235923767
1593696941.2608528,102,0.9324190616607666
1593696956.1981447,103,0.9285949468612671
1593696971.187226,104,0.9289689064025879
1593696986.1229327,105,0.9293860793113708
1593697001.0708964,106,0.9281747937202454
1593697015.9940968,107,0.9276217818260193
1593697030.9587553,108,0.9282286763191223
1593697045.8829427,109,0.9337591528892517
1593697060.836559,110,0.9263001680374146
1593697075.7629576,111,0.9260263442993164
1593697090.7288404,112,0.9283567070960999
1593697105.6548681,113,0.9236666560173035
1593697120.5582135,114,0.9265924692153931
1593697135.5090258,115,0.9238377213478088
1593697150.4318626,116,0.9263471961021423
1593697165.3581734,117,0.922365128993988
1593697180.285586,118,0.9243643879890442
1593697195.2484043,119,0.9235361218452454
1593697210.1957564,120,0.9217993021011353
1593697225.1142972,121,0.9251229166984558
1593697240.0552108,122,0.9211546778678894
1593697255.0054333,123,0.9220280647277832
1593697269.9487393,124,0.9204975962638855
1593697284.8597405,125,0.9211529493331909
1593697299.819856,126,0.9197533130645752
1593697314.741642,127,0.9203944802284241
1593697329.6808605,128,0.9204438328742981
1593697344.5996616,129,0.9212988018989563
1593697359.5398722,130,0.9191322922706604
1593697374.457274,131,0.9194492697715759
1593697389.380816,132,0.9186708331108093
1593697404.3077722,133,0.9192423820495605
1593697419.2716396,134,0.9184808135032654
1593697434.1853645,135,0.9193706512451172
1593697449.1116152,136,0.917750358581543
1593697464.041591,137,0.9202613234519958
1593697479.0138292,138,0.9182772636413574
1593697493.9489763,139,0.9180888533592224
1593697508.8911266,140,0.9191075563430786
1593697523.860498,141,0.9190762042999268
1593697538.8078287,142,0.9165480732917786
1593697553.723853,143,0.9162172079086304
1593697568.6728265,144,0.9171045422554016
1593697583.637461,145,0.9160634875297546
1593697598.5535944,146,0.9168306589126587
1593697613.4941707,147,0.9176710844039917
1593697628.4389904,148,0.915851354598999
1593697643.4318123,149,0.9154013991355896
1593697658.3575616,150,0.9153742790222168
1593697673.2845163,151,0.9151763319969177
1593697688.2055213,152,0.916145920753479
1593697703.1491697,153,0.9163417220115662
1593697718.0981317,154,0.9160820841789246
1593697733.0103862,155,0.9152327179908752
1593697747.965409,156,0.9157666563987732
1593697762.8758,157,0.915744423866272
1593697777.771094,158,0.9147191047668457
1593697792.6901255,159,0.9162692427635193
1593697807.6358724,160,0.9144925475120544
1593697822.5470662,161,0.9143514037132263
1593697837.4511857,162,0.9147342443466187
1593697852.359768,163,0.9142875075340271
1593697867.3157003,164,0.9160959124565125
1593697882.2250383,165,0.914314866065979
1593697897.1446035,166,0.9157453775405884
1593697912.6003006,167,0.9139562249183655
1593697927.555852,168,0.9151149988174438
1593697942.480741,169,0.9142130613327026
1593697957.402054,170,0.9141769409179688
1593697972.3581371,171,0.9137856960296631
1593697987.276687,172,0.9136383533477783
1593698002.1759024,173,0.9139562845230103
1593698017.095389,174,0.9145357608795166
1593698032.042142,175,0.913824737071991
1593698046.9595761,176,0.9150047898292542
1593698061.8652337,177,0.9133399724960327
1593698076.763002,178,0.9132646918296814
1593698091.6948762,179,0.9147890210151672
1593698106.6038363,180,0.9135789275169373
1593698121.5048523,181,0.9147055745124817
1593698136.4060674,182,0.913348913192749
1593698151.3397791,183,0.9141231775283813
1593698166.2702122,184,0.9136400818824768
1593698181.1861026,185,0.9131245613098145
1593698196.1429026,186,0.9131554961204529
1593698211.0590162,187,0.9158977270126343
1593698225.9606807,188,0.918529748916626
1593698242.0063097,189,0.9128758311271667
1593698258.0854156,190,0.9128562211990356
1593698274.1233141,191,0.9128406643867493
1593698290.1648908,192,0.9126867055892944
1593698306.2101834,193,0.9138402342796326
1593698322.2795787,194,0.9128273725509644
1593698338.3415265,195,0.9132950305938721
1593698354.399192,196,0.9128047823905945
1593698370.4524415,197,0.9128768444061279
1593698386.5151336,198,0.9133750200271606
1593698402.5597966,199,0.9137962460517883
1593698418.6117702,200,0.9125850200653076
1593698434.6878994,201,0.9134140610694885
1593698450.740694,202,0.912803590297699
1593698466.7792184,203,0.9125611782073975
1593698482.8301902,204,0.9173036813735962
1593698497.7988703,205,0.9127346277236938
1593698512.746196,206,0.9152143597602844
